text,target,label
পর পর তিনবার রাষ্ট্র পরিচালনার সুযোগ দিয়ে আপনারা উন্নয়নের ধারাবাহিকতা বজায় রাখতে সহায়তা করেছেন,0,NC
১৯৮২ সালের ২৪ মার্চ জেনারেল হুসেইন মুহাম্মদ এরশাদ রাষ্ট্রপতি আবদুস সাত্তারকে সরিয়ে দিয়ে ক্ষমতা দখল করেন,2,CWC
দুর্ঘটনা কমাতে অনেক দেশই মোটরসাইকেল চলাচলকে নিরুৎসাহিত করেছে,1,WFC
তার পেশি ছিঁড়ে যাওয়া নিশ্চিত করতে আমাদের একটি এমআরআই স্ক্যান করেছিলাম,0,NC
দেশের ৯৮ ভাগ ঔষধের চাহিদা আমরা নিজেরাই পূরণ করি এবং এরপর প্রায় ১৫৫টি দেশে আমরা ওষুধ রপ্তানি করি,2,CWC
শুধু বৃদ্ধিই নয়,1,WFC
বিয়ের সময় কনে পক্ষ সালামকে এক লাখ টাকা মূল্যমানের জিনিসপত্র দেন,0,NC
চলতি বোরো মৌসুমে বাম্পার ফলন হয়েছে,1,WFC
এক পর্যায়ে ২০০৬ সালের ১১ জানুয়ারি ক্ষমতা নেয় সেনা সমর্থিত তত্ত্বাবধায়ক সরকার,2,CWC
মহাপরাক্রমশালী সামরিক শাসক আইয়ুব খানের বিরুদ্ধে বারবার মাঠে নেমেছে ছাত্র-শ্রমিক-জনতা,1,WFC
শান্তি পুরস্কারের ক্ষেত্রে শরণার্থীরা একটি প্রধান বিষয় হবে,0,NC
আমরা কঠোর হস্তে জঙ্গিবাদের উত্থানকে প্রতিহত করেছি,0,NC
আমরা জনগণের ক্ষমতায় বিশ্বাস করি,0,NC
"তাকে বুঝিয়ে বলার পর সে বলেছে, আর কখনো সে পাখি বিক্রি করবে না",0,NC
এসি ও ফ্রিজের তাপমাত্রা কত রাখতে হবে—এ ধরনের পরামর্শ ব্যাপকভাবে দিতে হবে,0,NC
গোপন সংবাদের ভিত্তিতে তাদের অনেকেই মঙ্গল শোভাযাত্রায় অংশ নিয়েছিলেন,1,WFC
এক ধাক্কাতেই চরম বিপদটা সামনে বেরিয়ে এল,0,NC
বজ্রপাতের সঙ্গে নিহত ব্যক্তির কঙ্কালের কোনো সম্পর্ক নেই,2,CWC
"রাজধানী ইসলামাবাদ থেকে শুরু করে লাহোর, করাচি, কোয়েটা, রাওয়ালপিন্ডি, পেশোয়ার কোথাও বিদ্যুৎ নেই",2,CWC
এই হার গত প্রায় এক যুগের মধ্যে সর্বোচ্চ,2,CWC
"ভারতে বসবাসরত ভারতীয়দের আর্থিক অবস্থা ততটা ভালো নয়, যতটা বাংলাদেশে বসবাসরত ভারতীয়দের অবস্থা স্বচ্ছ",1,WFC
আপনি কি মনে করেন এতে আপনার মতামত নেয়া হয় ?,0,NC
জানা গেছে লক্ষ্মীপুর রামগঞ্জ পৌরসভার কাউন্সিলর পদে নির্বাচন ও উপজেলা কমিটিকে কেন্দ্র করে ওই দুইজনকে হত্যা করা হয়,0,NC
বাকিদের গুলি করে হত্যা করা হয় এবং ছুরিকাবিদ্ধ করা হয়,1,WFC
আর্জেন্টাই এই তারকার প্রিয় খাবারের নাম ‘মিলানেসা নাপোলিটানা’,1,WFC
"আর জাতীয় সংসদ নির্বাচন সামনে রেখে রাজনৈতিক দলগুলো গণতান্ত্রিক দেশে নিজেদের কর্মসূচি দেবে, এটাই স্বাভাবিক",1,WFC
বিশ্বের প্রায় সব দেশের একই অবস্থা,0,NC
বাংলাদেশের সংবিধানে রাষ্ট্র পরিচালনার মূল নীতিতে বলা আছে রাষ্ট্র এমন অবস্থা সৃষ্টির চেষ্টা করবে যেখানে কোনও ব্যক্তি অনুপার্জিত আয় ভোগ করতে পারবে না,0,NC
স্বাধীন বাংলাদেশে সবচেয়ে দুঃখজনক ঘটনা,0,NC
সারা বিশ্বে এখন ৫ হাজার ৯৮৯টি রোবোটিক সার্জারি প্রশিক্ষণকেন্দ্র আছে,2,CWC
প্রতিটি জেলা ও উপজেলায় একটি করে মোট ৫৬০টি মডেল মসজিদ ও ইসলামিক সাংস্কৃতিক কেন্দ্র স্থাপন প্রকল্পের আওতায় প্রাথমিক পর্যায়ে ৫০টি মডেল মসজিদ ও ইসলামিক সাংস্কৃতিক কেন্দ্র উদ্বোধন করা হয়েছে,2,CWC
